danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,songName,duration_min
0.8116646415552855,0.41581920903954794,2,0,0.40255158808249053,0.8177916882288665,0,0.23068043112699266,0.36962450178309203,0.38928424027915004,5lsrKf4mzIO4gA9U9eBYms,Overtime,0.4580600630135406
0.8444714459295262,0.42598870056497173,2,1,0.2509450291940836,0.27964155811412283,0,0.29695103641485804,0.11684497587581288,0.3710369323511388,3mViCAKDSnEoGijjbmcQYA,Tookie Knows II,0.46660961964860653
0.7193195625759418,0.4463276836158192,1,1,0.0749198261610527,0.02190154500995525,0,0.2430898761251089,0.21124396895322003,0.7148092099503482,1ue0vGOJCfPThzNJyy7WB9,Xmen,0.11193560639710326
0.7168894289185905,0.4350282485875706,3,0,0.1815460734385517,0.41629779194247307,0,0.21822279749729762,0.6265995384938116,0.1271120727390973,2Ee9amLUslOwgoJWZEpSSD,Mystery Lady (feat. Don Toliver),0.3898338292777647
0.669501822600243,0.6090395480225989,6,1,0.03336958319647831,0.10124690868238498,0,0.2797520563802588,0.3266205160478288,0.5520217116700228,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),0.348333478298774
0.8432563791008505,0.6711864406779661,4,0,0.4051385811902589,0.010026224225336597,0,0.201637185084454,0.5972309628697293,0.11467413734882498,7uZqvqXzzYMKrexKxdcGmd,Diamonds Dancing (feat. Travis Scott),0.4102540453902715
0.8784933171324423,0.5265536723163842,6,1,0.2137092974980146,0.43960350623878086,0,0.23782045636744364,0.6758967904342353,0.4024162987605839,1dg3qy5DjoJodawfOCgrTP,Run It Up (feat. Offset & Moneybagg Yo),0.3951163465456962
0.8869987849331715,0.4248587570621468,11,0,0.26645409986973967,0.04149953203185044,0,0.29077492292358464,0.316131739039228,0.43966131795840263,6rTInqW3YECMkQsBEHw4sd,Solid (feat. Drake),0.3705375894623724
0.6682867557715675,0.384180790960452,5,0,0.019288534386836552,0.048279376190776345,0,0.284510565825772,0.34864694776589045,0.4340895731455658,1DPLs8cVyL1Trlg5Kayua7,TIME FOR YOU,0.3514493651197416
0.45321992709599035,0.4847457627118644,5,1,0.0148945067781198,0.18006259702989863,0,0.43381762385708483,0.27417663100482476,0.57763547907,44ADyYoY5liaRa3EOAl4uf,Slide Away,0.39745523426239265
0.9040097205346296,0.6372881355932204,4,0,0.41929644370715763,0.08058957101065761,0,0.2938737774664774,0.5605202433396266,0.4020348437285041,33HO2V42Tc6xE0SbCg6vBj,Quicksand,0.3831144165058821
0.49696233292831105,0.17740112994350282,1,1,0.02156241365483208,0.440662856888613,0,0.5210667880724074,0.05412208936438011,0.3084658003676977,384R5qXSfAgwPFikxAXWnY,Pure,0.3575785843850651
0.6500607533414338,0.6677966101694914,0,1,0.191846608191039,0.256335843817815,0,0.3045525883429355,0.7105097545626179,0.6837737784058933,1bFoCHXsP2qd4YWi2JmlCN,"3, 2, 1",0.21533811555919408
0.8189550425273391,0.6983050847457627,8,0,0.22237551995887045,0.4735027270334104,0,0.24134133305806943,0.7094608768617577,0.43391447903248,3JVTsvTldB6arHVlmxmTnM,Company (feat. Future),0.36647606187967613
0.49696233292831105,0.4903954802259888,5,1,0.01146898612189981,0.649354934905551,0,0.23247800879952757,0.28571428571428564,0.21422764736045624,4Xbotg4PCLJw9cDx2dtZLK,Some Things Never Change,0.36158316068673974
0.8821385176184691,0.928813559322034,7,0,0.35795358157724927,0.19065610352822032,0,0.21504154780393464,0.4283616530312565,0.4021911777580451,2f3ps1phFpXLut2KIJYZU4,Lets Ride,0.33558512419601866
0.6804374240583232,0.7333333333333334,2,0,0.35928228553729513,0.08376762296015414,0,0.4843789122770092,0.23641703377386192,0.22702202433808177,3uOIoS7lOvzQAtbbyttHp6,BUZZCUT (feat. Danny Brown),0.34744112732343485
