id,songName,cluster,danceability,energy,speechiness,acousticness,liveness,valence,tempo,duration_min,key,mode,instrumentalness
63SevszngYpZOwf63o61K4,Nevermind,2,0.5382746051032807,0.6542372881355931,0.2678569589112899,0.1684097398817447,0.5990924883750064,0.0552758548353261,0.2770113936240729,0.2676528785939406,5,0,0
6y2DHyCYf6azhUfXmnuH6w,Question!,2,0.0607533414337788,0.976271186440678,0.2452697679447865,0.0008522475977899,0.5107931461641293,0.3538913362701908,0.7816951611491176,0.3465256304551301,4,0,0
0dxPHMZTI8TWMYRucsAFNd,Attack,2,0.2332928311057107,0.9728813559322032,0.1032986160715445,0.0052697398075901,0.0950007141348289,0.2857142857142856,0.6509748990082169,0.3227451315984896,6,1,0
6gM5j4qoYpwxVtozjwXpOO,Be Ok Again,2,0.385176184690158,0.6610169491525423,0.0364291539053481,0.0204184541001902,0.1994837367328398,0.3245227606461086,0.6213902472579012,0.3891442704026714,0,1,0
2wTxyU2Uit83czU58A2BCl,Sleep Like Owls,2,0.6087484811664643,0.6463276836158193,0.0135903679600709,0.2648106490164724,0.2517177903952979,0.0969162995594713,0.483497379841665,0.3655191805363362,10,1,0
3LxmFSzJRKmhiV2A6UVi3s,Hyrule Temple,2,0.4993924665856621,0.8248587570621468,0.005252658236928,0.0154395060459789,0.3490928858883811,0.0979651772603314,0.5269957602211188,0.320646170972456,0,1,0
6myGkqGUBfCiutB0HlA5gi,Dusty Stars,2,0.6938031591737546,0.7898305084745764,0.0381979471172553,0.0435122982665315,0.2270594103154767,0.4000419551080343,0.5149455332241082,0.3310357805607692,2,1,1
6hTQD2DUPajxh5lObhH9y1,Music To My Ears (feat. Tory Lanez),2,0.4191980558930741,0.6090395480225989,0.0458946514337148,0.0054074553920683,0.3797138703149854,0.277323264107405,0.226109033605563,0.3339751937529726,0,0,0
4E9VP2K0XOeLH80Ba2xZg4,Ven,2,0.7120291616038883,0.6937853107344633,0.2901452204520019,0.0087444099390396,0.4465744294662732,0.3811621564925529,0.3717310554423003,0.3219431952323318,0,1,0
7qfUtR9mhwE3Eijc35SH9c,Nunchi,2,0.511543134872418,0.5943502824858757,0.0428522440022669,0.1260357138884578,0.1516053066307973,0.4829032934759806,0.1520817439373663,0.38839574075453,8,1,0
7GtQdN3Dd8p8oNk90iexfv,HyperParadise - Flume Remix,2,0.5188335358444714,0.823728813559322,0.1054619203921206,0.0632162203534099,0.1947383025282033,0.3318649045521292,0.558562727466013,0.4427116434598516,6,1,0
2ePoEiXsyEGoQleZsTFIIo,Like Water (feat. MNDR),2,0.2260024301336573,0.3536723163841808,0.0173370484419454,0.157816233383423,0.7088051652470804,0.0301027900146842,0.5004627487274411,0.3349684500460466,4,0,0
2qpqw7z7fJIQIQQlUdmf82,Right Now (feat. Njomza and Alex & Alex),2,0.6136087484811665,0.6903954802259886,0.021887003071275,0.0075791242242242,0.3030425336182867,0.0677574994755611,0.2519541753692609,0.3457983728966803,5,0,0
0aCsQvJk7VXZ6HCHfV5vtj,The Little Things - Kasbo Remix,2,0.3985419198055893,0.5706214689265536,0.0272337161104744,0.225614674972682,0.2142889555266386,0.2039018250471994,0.1835236439586278,0.3182676176666894,10,1,0
7cQnIhLin7koR2sO2bt2KS,So Am I (feat. Damian Marley & Skrillex),2,0.589307411907655,0.7706214689265537,0.1756316435425514,0.0256092722843678,0.3639663856600802,0.3486469477658904,0.713889965856648,0.3861213568750535,0,1,0
